country,siffra,cowcode,ccode_qog,year,fhadd,revpol2,fhpol,ifhpol,regime1ny,regime1nyrobust,regimeny,regimenyrobust,mon,monrobust,mil,milrobust,mul,mulrobust,onep,oneprobust,nop,noprobust,partsz,partsz1,yrindep,yrterm,regstart,regstartrobust,lagregime1ny,lagregime1nyrobust,lagregimeny,lagregimenyrobust,regnumb1ny,regnumb1nyrobust,regnumbny2,regnumbny2robust,totdur1ny,totdur1nyrobust,totdurny2,totdurny2robust,persagg1ny,persagg1nyrobust,persaggny2,persaggny2robust,tenure1ny,tenure1nyrobust,tenureny2,tenureny2robust,chaexerv
Algeria,46,615,12,1977,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1978,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,1
Algeria,46,615,12,1979,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,1
Algeria,46,615,12,1980,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1981,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1982,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1983,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1984,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1985,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1986,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1987,1.666666627,0.5,1.083333254,1.083333254,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1988,2.5,0.5,1.5,1.5,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1989,3.333333254,4,3.666666508,3.666666508,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1990,5,4,4.5,4.5,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1991,5,4,4.5,4.5,Military,2,military one-party,7,0,0,1,1,0,0,1,1,0,0,1,1,1962,2010,,,Military,,military trad,4,1,1,2,2,47,47,15,15,0.1621621549,0.1621621549,0.1333333403,0.1333333403,6.166666985,6.166666985,7.499999523,7.499999523,0
Algeria,46,615,12,1992,0.8333333135,1.5,1.166666627,1.166666627,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1962,2010,,,Military,,military one-party,7,1,1,3,3,47,47,5,5,0.1621621549,0.1621621549,0.6000000238,0.6000000238,6.166666985,6.166666985,1.666666627,1.666666627,2
Algeria,46,615,12,1993,0.8333333135,1.5,1.166666627,1.166666627,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1962,2010,,,Military,,military one-party,7,1,1,3,3,47,47,5,5,0.1621621549,0.1621621549,0.6000000238,0.6000000238,6.166666985,6.166666985,1.666666627,1.666666627,0
Algeria,46,615,12,1994,0,1.5,0.75,0.75,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1962,2010,,,Military,,military one-party,7,1,1,3,3,47,47,5,5,0.1621621549,0.1621621549,0.6000000238,0.6000000238,6.166666985,6.166666985,1.666666627,1.666666627,1
Algeria,46,615,12,1995,1.666666627,3.5,2.583333254,2.583333254,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1962,2010,,,Military,,military one-party,7,1,1,3,3,47,47,5,5,0.1621621549,0.1621621549,0.6000000238,0.6000000238,6.166666985,6.166666985,1.666666627,1.666666627,0
Algeria,46,615,12,1996,1.666666627,3.5,2.583333254,2.583333254,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1962,2010,,,Military,,military one-party,7,1,1,3,3,47,47,5,5,0.1621621549,0.1621621549,0.6000000238,0.6000000238,6.166666985,6.166666985,1.666666627,1.666666627,0
Algeria,46,615,12,1997,1.666666627,3.5,2.583333254,2.583333254,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.4105263054,0.4105263054,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,1998,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.4105263054,0.4105263054,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,1999,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.4105263054,0.4105263054,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,1
Algeria,46,615,12,2000,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.4105263054,0.4105263054,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2001,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.4105263054,0.4105263054,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2002,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.5115681291,0.5115681291,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2003,2.5,3.5,3,3,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.5115681291,0.5115681291,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2004,2.5,6,4.25,4.25,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.5115681291,0.5115681291,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2005,2.5,6,4.25,4.25,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.5115681291,0.5115681291,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2006,2.5,6,4.25,4.25,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.5115681291,0.5115681291,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2007,2.5,6,4.25,4.25,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.3496143818,0.3496143818,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2008,2.5,6,4.25,4.25,Military,2,military multiparty,6,0,0,1,1,1,1,0,0,0,0,0.3496143818,0.3496143818,1962,2010,,,Military,,military trad,4,1,1,4,4,47,47,12,12,0.1621621549,0.1621621549,0.08333333582,0.08333333582,6.166666985,6.166666985,12,12,0
Algeria,46,615,12,2009,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.3496143818,0.3496143818,1962,2010,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,0
Algeria,46,615,12,2010,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.3496143818,0.3496143818,1962,2010,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,0
Algeria,46,615,12,2011,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.3496143818,0.3496143818,,,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,
Algeria,46,615,12,2012,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4502164423,0.4502164423,,,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,
Algeria,46,615,12,2013,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4502164423,0.4502164423,,,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,
Algeria,46,615,12,2014,2.5,6,4.25,4.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,,,,,Military,Military,military multiparty,6,2,2,5,5,6,6,6,6,0,0,0,0,6,6,6,6,
Angola,2,540,24,1975,1.666666627,1.5,1.583333254,1.583333254,Military,2,rebel regime,18,0,0,1,1,0,0,0,0,0,0,,,1975,2010,1975,1975,Military,,rebel regime,,1,1,1,1,5,5,5,5,0.400000006,0.400000006,0.400000006,0.400000006,2.5,2.5,2.5,2.5,1
Angola,2,540,24,1976,1.666666627,1.5,1.583333254,1.583333254,Military,2,rebel regime,18,0,0,1,1,0,0,0,0,0,0,,,1975,2010,1975,1975,Military,,rebel regime,,1,1,1,1,5,5,5,5,0.400000006,0.400000006,0.400000006,0.400000006,2.5,2.5,2.5,2.5,0
Angola,2,540,24,1977,0,1.5,0.75,0.75,Military,2,rebel regime,18,0,0,1,1,0,0,0,0,0,0,,,1975,2010,1975,1975,Military,,rebel regime,,1,1,1,1,5,5,5,5,0.400000006,0.400000006,0.400000006,0.400000006,2.5,2.5,2.5,2.5,0
Angola,2,540,24,1978,0,1.5,0.75,0.75,Military,2,rebel regime,18,0,0,1,1,0,0,0,0,0,0,,,1975,2010,1975,1975,Military,,rebel regime,,1,1,1,1,5,5,5,5,0.400000006,0.400000006,0.400000006,0.400000006,2.5,2.5,2.5,2.5,0
Angola,2,540,24,1979,0,1.5,0.75,0.75,Military,2,rebel regime,18,0,0,1,1,0,0,0,0,0,0,,,1975,2010,1975,1975,Military,,rebel regime,,1,1,1,1,5,5,5,5,0.400000006,0.400000006,0.400000006,0.400000006,2.5,2.5,2.5,2.5,1
Angola,2,540,24,1980,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1981,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1982,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1983,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1984,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1985,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1986,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1987,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1988,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1989,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1990,0,1.5,0.75,0.75,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1991,3.333333254,3.5,3.416666508,3.416666508,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1975,2010,,,Military,Military,rebel regime,18,2,2,2,2,12,12,12,12,0,0,0,0,12,12,12,12,0
Angola,2,540,24,1992,1.666666627,5,3.333333254,3.333333254,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,One-party,One-party,one-party,8,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1993,0,4.5,2.25,2.25,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,One-party,One-party,one-party,8,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1994,0,4.5,2.25,2.25,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,One-party,One-party,one-party,8,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1995,1.666666627,4,2.833333254,2.833333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.5882353187,0.5882353187,1975,2010,,,Other,Other,civil war,19,4,4,4,4,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1996,1.666666627,4,2.833333254,2.833333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.590090096,0.590090096,1975,2010,,,Other,Other,civil war,19,4,4,4,4,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1997,1.666666627,3.5,2.583333254,2.583333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Other,Other,civil war,19,4,4,4,4,3,3,3,3,0,0,0,0,3,3,3,3,0
Angola,2,540,24,1998,1.666666627,3.5,2.583333254,2.583333254,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,limited multiparty,1,5,5,5,5,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,1999,1.666666627,3.5,2.583333254,2.583333254,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,limited multiparty,1,5,5,5,5,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2000,1.666666627,3.5,2.583333254,2.583333254,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,limited multiparty,1,5,5,5,5,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2001,1.666666627,3.5,2.583333254,2.583333254,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,limited multiparty,1,5,5,5,5,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2002,2.5,4,3.25,3.25,Other,99,civil war,19,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,limited multiparty,1,5,5,5,5,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2003,2.5,4,3.25,3.25,Other,99,other,9,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,civil war,19,5,5,6,6,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2004,2.5,4,3.25,3.25,Other,99,other,9,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,civil war,19,5,5,6,6,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2005,2.5,4,3.25,3.25,Other,99,other,9,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,civil war,19,5,5,6,6,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2006,2.5,4,3.25,3.25,Other,99,other,9,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,civil war,19,5,5,6,6,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2007,2.5,4,3.25,3.25,Other,99,other,9,0,0,0,0,0,0,0,0,0,0,0.5863636136,0.5863636136,1975,2010,,,Multi-party,Multi-party,civil war,19,5,5,6,6,10,10,5,5,0,0,0,0,10,10,5,5,0
Angola,2,540,24,2008,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8681818247,0.8681818247,1975,2010,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,0
Angola,2,540,24,2009,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8681818247,0.8681818247,1975,2010,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,0
Angola,2,540,24,2010,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8681818247,0.8681818247,1975,2010,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,0
Angola,2,540,24,2011,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8681818247,0.8681818247,,,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,
Angola,2,540,24,2012,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.7954545617,0.7954545617,,,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,
Angola,2,540,24,2013,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.7954545617,0.7954545617,,,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,
Angola,2,540,24,2014,2.5,4,3.25,3.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,,,,,Other,Other,other,9,6,6,7,7,7,7,7,7,0,0,0,0,7,7,7,7,
Antigua and Barbuda,186,58,28,1972,,,,,,,,,,,,,,,,,,,,,1981,2005,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1973,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1974,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1975,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1976,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1977,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1978,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1979,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1980,,,,,,,,,,,,,,,,,,,,,1981,2010,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,186,58,28,1981,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,1
Antigua and Barbuda,186,58,28,1982,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1983,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1984,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1985,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1986,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1987,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1988,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1989,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1990,7.5,,,7.754108429,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,1981,2010,1981,1981,Democracy,,democracy,,1,1,1,1,10,10,10,10,0.1000000015,0.1000000015,0.1000000015,0.1000000015,10,10,10,10,0
Antigua and Barbuda,186,58,28,1991,6.666666508,,,6.921904087,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,1981,2010,,,Democracy,Democracy,democracy,100,2,2,2,2,13,13,13,13,0.07692307979,0.07692307979,0.07692307979,0.07692307979,12.99999905,12.99999905,12.99999905,12.99999905,0
Antigua and Barbuda,186,58,28,1992,6.666666508,,,6.921904087,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,1981,2010,,,Democracy,Democracy,democracy,100,2,2,2,2,13,13,13,13,0.07692307979,0.07692307979,0.07692307979,0.07692307979,12.99999905,12.99999905,12.99999905,12.99999905,0
Antigua and Barbuda,186,58,28,1993,5.833333015,,,6.089699745,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,,,1981,2010,,,Democracy,Democracy,democracy,100,2,2,2,2,13,13,13,13,0.07692307979,0.07692307979,0.07692307979,0.07692307979,12.99999905,12.99999905,12.99999905,12.99999905,0
